key	text	tooltip
unit_description_texts_long_description_text_euro_hussars_hungarian_hussars	\\n\\nLike other light cavalrymen, hussars have speed, “dash” and an elitist attitude towards enemies. Hungarian hussars are, without exception, superb equestrians, as might be expected for a Magyar force. Their organisational origin as irregular forces (reputedly recruited from among brigands) gives them a certain independence of spirit, something that aids them in reconnaissance work. They carry a curved sabre and a muzzle-loading smoothbore carbine. This is a smaller calibre weapon than an infantry musket, the “sawn off” length of carbines being a late development to make reloading on horseback an easier exercise.\\n\\nAustria had raised units of irregular Magyar horsemen called “huszárok” in the mid-15th Century, and they had fought bravely for Matthias Corvinus, the King of Hungary and Croatia and Duke of Austria, but it was not until the 1680s that regular hussar regiments were formed. Having proved their utility in Austrian service, other nations soon added hussars to their own armies – and enthusiastically adopted hussar uniform as a fashion statement for cavalrymen. In some armies, hussar uniforms grew ever more gaudy, exaggerated and, frankly, needlessly suggestive in the cut of the very tight breeches! The cavalrymen didn’t mind at all that they were being dressed up like peacocks, as a splendid uniform was always useful in attracting the ladies!	false
unit_description_texts_long_description_text_euro_lancers	\\n\\nThe lance is probably the oldest cavalry weapon. It gives the user a chance to put all the momentum of himself and his charging horse into one very sharp point that can, in the hands of a skilled man, be driven right through any man. This is what makes lances so intimidating to face but, if the lancer does not kill his target, he is then vulnerable. A long lance is a good deal less use in a melee than a sword, and a lancer is at a disadvantage once the close fighting starts.\\n\\nHistorically, many nations used lancers, although the European fashion for them owes much to the uhlans: cavalry raised for Austrian and Prussian service. The French adopted lancers with some enthusiasm, and Napoleon even included Polish lancers in his Imperial Guard. In India the lance had long been used as a weapon, and lancer skills were often improved by “pegging” (picking tent pegs out of the ground with the lance tip) or pig-sticking (hunting wild pigs or even wild dogs with the lance). Native Indian lancers were rightly feared by European troops.	false
unit_description_texts_long_description_text_euro_light_cavalry	\\n\\nThese horsemen have many national titles, and military fashion plays a huge part in their employment and naming: light horse, chasseurs à cheval, chevau-légers, even hussars and dragoons are used as titles by light cavalry forces. Regardless of the name, their purpose, tactics and equipment usually have much in common. They disdain armour, even the sensible steel skull caps favoured by many beneath their officially sanctioned tricornes and helmets. They carry swords, carbines and pistols, but they are not expected to charge home, merely harass and pursue enemies. Their horses are always fast with good endurance, well bred and well looked after: a cavalryman without his horse is, after all, useless.\\n\\nTraditionally, light cavalry forces also undertook the role of communications for an army. Their speedy horses made them ideal for carrying messages between camps, or as gallopers on the battlefield. They were also among the most “dandified” of soldiers, and light cavalry uniforms of the period are some of the gaudiest ever created. This made recruitment easy, because prospective troopers could see what a dashing figure they would cut for the ladies!	false
unit_description_texts_long_description_text_euro_light_dragoons	\\n\\nTheir horses are for mobility, not for any shock value in battle and are often little better than nags and ponies, rather than decent warhorses. In battle, this is unimportant as light dragoons dismount and form a skirmish line to harass an enemy and screen the main body of their own army.\\n\\nThe main weapon carried is a shortened musket, originally termed a “dragon” or dragoon (like “rifle”, the term came to be applied to man carrying the gun). This is not an accurate weapon, but is no worse than any other smoothbore.\\n\\nLight dragoons are also useful in suppressing riotous and rebellious civilians. Their horses give them strategic mobility, allowing them to police large areas effectively and come to the aid of the local authorities.\\n\\nHistorically, dragoons lost their role as mounted infantry over the course of the 18th Century, and became another kind of light cavalry, although they retained the name. The officers and men welcomed the change to a role that had a higher social status (and usually better pay rates).	false
unit_description_texts_long_description_text_euro_light_infantry	\\n\\nInitiative, aggression and pace of action mark these men out and they consider themselves a cut above other infantry, regardless of the title that they use. Light infantry, jaegers or chasseurs do not mindlessly follow orders, but pick and choose their own ground and targets, using such cover as they can find. They carry standard smoothbore, muzzle-loading muskets, but they do not rely on massed volley fire: they deliberately aim (as well as they can, given that muskets lack sights), at individuals within the enemy ranks. This selective fire can disrupt enemy formations or drive off enemy skirmishers. Over time, developments in tactics and weapons will make them very effective as snipers as well as covering forces.\\n\\nIn 1700, many European nations did not recruit light infantry regiments. Each line infantry regiment had a light company, but the mass volley was the proper way to employ firepower. As irregular light troops proved their worth and tribal natives refused to co-operate by fighting formal, set piece battles, it was realised that collecting together light companies in ad hoc regiments was no longer enough. Direct recruitment of light infantry regiments began in earnest, and by the end of the 18th Century every army fielded fast, light regiments.	false
unit_description_texts_long_description_text_euro_line_infantry	\\n\\n“Marching regiments” or “line battalions” make up the majority of units in European-style armies. They are so called because they form the line of battle, not because they always deploy in lines. Indeed, over time the capabilities of line infantry should improve as new tactics, drill and weaponry are developed.\\n\\nThese soldiers carry muzzle-loading, smoothbore muskets firing lead balls as wide as a man’s thumb. These are inaccurate weapons, effective only over 200 paces or so and when fired in massed volleys. The ability to fire and reload with machine-like regularity with shot and bullet flying and comrades falling all around is what wins battles.\\n\\nHistorically, in many armies colonels received a fee to raise regiments, which remained their personal property and commands. They jealously guarded their rights to appoint friends, relatives and hangers-on as regimental officers. This contractor system, however, allowed unscrupulous officers to make handsome profits by pocketing the pay of non-existent soldiers. The better colonels did take a pride in their regiments, spending their own fortunes on good uniforms and weapons. The capabilities of a “standard” line infantry unit therefore varied between nations and over time. It wasn’t until the 1760s that anything approaching uniformity of drill, equipment and regulations became the norm.\\n\\nLine infantry regiments remained unchanged throughout the period, and their organisational pattern still forms the basis of modern military units.	false
unit_description_texts_long_description_text_euro_militia_infantry	\\n\\nMilitia or provincial troops are commonly held to be inferior to regular soldiers and, although they are trained to use the same tactics as marching regiments of the line, there is some truth in this assertion. Militia are expected to act as reassuring presence, and sometimes as a police force in suppressing local disturbances.\\n\\nHistorically, it was not unusual for militia to be locals recruited as part-time soldiers while retaining their day jobs and trades. In Britain, for example, service in the militia was seen as a good idea: you not only looked very patriotic for volunteering, but you could not be sent overseas! For ambitious would-be officers, there was a hidden financial benefit to joining the militia. A commander who could persuade his men to transfer to the army with him would not have to pay the cost of his regular commission.	false
unit_description_texts_long_description_text_euro_militia_infantry_minutemen	\\n\\nMinutemen are so called because they pride themselves on being ready to defend their homes and families within a minute of being alerted to danger. This somewhat optimistic claim should not, however, underestimate their ability to inflict damage on enemies with their long rifled muskets. They are adept at using what cover is available, and at sniping from that cover.\\n\\nHistorically, the minutemen were among the first American forces to engage British regular troops during the American War of Independence (1775-1783). Their thoroughly unsporting habit of not standing in line to get shot was much despised by their British opponents. Had the Geneva Convention applied at the time, the minutemen could have been shot out of hand as “illegal combatants” because they certainly did not wear uniforms.\\n\\nIt can be argued that the success of the minutemen gave rise to the Second Amendment of the US Constitution (the right to keep and bear arms), although it is often forgotten that the text mentions a “well regulated militia” as “being necessary” which, it could also be argued, might not be quite the same as everyone who wants one having a gun. The name “Minuteman” was recently revived as the name of a nuclear intercontinental ballistic missile in USAF service.	false
unit_description_texts_long_description_text_euro_pikemen	\\n\\nDespite the fact that firepower is the key to battle, “trailing a pike” into battle is more gentlemanly than carrying a gun. Pikemen are shock troops, relying on mass and impact in melee. Pikes are not without their uses: a solid wall of spear points is a formidable barrier to any cavalry attack. Pikemen still march into battle because not every European nation can afford (or find) enough guns for everyone. Sending men into battle with an obsolescent weapon is better than sending them forward with nothing at all.\\n\\nBy 1700, most European generals realised that the pike and pikemen were hopelessly outdated and outclassed on a modern battlefield. Pikemen had been a vital part of all infantry formations, protecting musketeers from cavalry and being the “shock” element in melee combat. There was a fatal problem for pikemen: a musket could kill at a distance, and once a decent bayonet was developed, pikes really did lose their point!\\n\\nAlthough a brilliant general in every (other?) respect, Maurice de Saxe, the great Marshal General of France, remained an advocate of the pike even in the 1740s. By then, it was obvious that pikes were useless against massed musket-armed infantry.	false
unit_description_texts_long_description_text_euro_polish_winged_hussars	\\n\\nThese troops are usually members of the nobility, for only they can afford the expense involved in being a member of this prestigious force. They are armed with long lances, sabres and pistols for fighting at close quarters. Their armour and elaborate uniforms, complete with two towering, feathered wings, set them apart from other “hussars”, and make them appear to be a kind of cuirassier to the uneducated eye. Their charge with levelled lances and fearsome appearance is enough to strike terror into many foot troops.\\n\\nHistorically, the Polish Winged Hussars had been inspired by the successes of the Hungarian hussars. Over the centuries since their establishment, they became a heavier, armoured force and, if possible, even more convinced of their elite status. The truth was somewhat different: as the 18th Century dawned, the Winged Hussars were outmoded and, in the face of disciplined firepower, no longer quite as effective as they had once been.	false
unit_description_texts_long_description_text_euro_provincial_cavalry	\\n\\nThese light horsemen are often little more than mounted militia, but with a greater social standing. Cavalry always see themselves as better than footsoldiers, but in this case, it may be true. It is, after all, not cheap to purchase and maintain a decent horse, and this means that men with financial standing make up the majority of recruits.\\n\\nThey are, however, not as disciplined as regular cavalry, simply because they do not have the time or available resources to learn the craft of war as thoroughly. They are, however, extremely useful in policing the rougher, lower orders and keeping the existing social structure intact.\\n\\nHistorically, there are many examples of yeomanry or gendarmes turning on their own citizenry with surprising and horrific violence. They were widely used against the anti-factory Luddites in northern England and, most infamously, were responsible for the Peterloo Massacre in 1819, when the Manchester and Salford Yeomanry charged a mostly peaceful, but excited crowd, and cut down many unarmed protestors.	false
unit_description_texts_long_description_text_euro_rangers	\\n\\nRangers are used for scouting and raiding missions far beyond the skills of ordinary men. Their ranks are mostly drawn from frontiersmen already hardened to living in the wilderness, as their experience making them ideal for further training. The wild nature of their environment is reflected in the unconventional tactics they are taught, and they are given some leeway where formal army discipline is concerned.\\n\\nHistorically, rangers were employed by the British army and were used in the hostile environments of North America during the French and Indian War. They would carry out long distance winter raids using crude snowshoes to travel. The most famous and revered of all rangers were the “Rogers’ Rangers”, named for their commanding officer, Robert Rogers. The traditions of Rogers’ Rangers are carried on today by the US Army Rangers, although the modern unit owes its existence to the Second World War experience of US troops fighting alongside British commandos and a reformed force in the Korean War.	false
unit_description_texts_long_description_text_euro_regiment_of_horse	\\n\\nTo this end, the horses of these regiments are all large beasts, and trained to bring out a nasty temperament: it is not just the rider who fights in some cases! They use their weight to push enemies back, while slashing to kill and maim.\\n\\nHistorically, many regiments of horse were raised under contract by a colonel, and were regarded as his personal property. A colonel could choose his own officers by selling commissions or by appointing his friends and cronies to the posts. He also had a free hand over drill, uniform and horses for “his” regiment, and it was not unknown for unscrupulous men to have a few “ghosts” in the regiment so that their pay could be claimed from the government and kept by the colonel. Given that the regiment was “his” property, it was also not unknown for a colonel to argue with his general if his men were ordered to carry out dangerous, unpleasant or low-status tasks. A colonel had his honour and profits to consider, after all.	false
unit_description_texts_long_description_text_euro_republican_conscript_infantry	\\n\\nConscripts are usually given basic training of a kind; a measure of drill instruction and enough knowledge of their weapons so that they are less danger to themselves than the enemy. However, it is often impossible to instil military skills and virtues in men who do not want to be in the army, and for this reason their grasp of even elementary tactics may be scant. This can cost lives in battle, as the use of conscripts is to march them towards the enemy en masse, and hope that the enemy cannot kill them all.\\n\\nConscription is an easy method of recruiting troops, by simply compelling the adult male population to join the army for a set period or until an emergency ends. Usually, there are enough special exemptions so that the moneyed classes do not have to join the ranks. Conscription is not without its costs: as men are swept into the ranks, the supply of labourers and even skilled workers can vanish almost overnight.	false
unit_description_texts_long_description_text_euro_republican_guard	\\n\\nThe guard are trained to fight in the same fashion as line infantry, standing in line to deliver volley fire from their smoothbore muskets. They are, however, considered to be elite, as they are chosen for their devotion to the national cause and for their personal courage. In a republic all men may be equal, but the guard are more equal than other soldiers!\\n\\nIn much the same way as a royal or household guard would do in a monarchy, this force also has a ceremonial role, giving protection to the head of state. Their presence at formal occasions adds gravitas to the business of the republic. A republican guard is different from a royal guard in one other respect: it can include political officers in its ranks, whose main job is to watch for signs of disloyalty.\\n\\nHistorically, the “palace guard” sometimes became the only unit a leader could rely on when politics got out of hand, most of the time. It was not unknown for the guard to take the role of “kingmakers”, even in a republic, and only give their protection to a presidential candidate of whom they approved.	false
unit_description_texts_long_description_text_euro_sepoys	\\n\\nThese indigenous troops formed hugely effective regiments when used by the European East India companies. They were acclimatised to India with a resilience and endurance that put Europeans to shame. In combat, they typically display unwavering bravery and a tenacious determination.\\n\\nOften recruited from barren or mountainous regions, these men are tough and hard working. Loyal without question, their familiarity with local culture allowed Europeans to fight insurgencies and unrest with understanding as well as brute force.\\n\\nThe sepoys of the British East India Company were typical in that they had native and European officers. “Natives” never commanded Company battalions, but their opinions were always sought by the better sort of European officer. The Ghoorkas were a special case, because Nepal was never colonised, but a treaty was made between the company and the native king.	false
unit_description_texts_long_description_text_euro_superior_line_infantry	\\n\\nThese men are a cut above the average line infantry regiment and they are often the lynchpin of a commander’s battle strategy. The presence of such men in the line of battle is enough to lift the hearts of all those around them, strengthening their determination to resist any enemy. A general can be confident that these men will hold, and he can base the rest of his strategy around that fact.\\n\\nThe factors which lead a regiment to acquire an exalted position within its country’s military are hard to define: training and skill play their part, but in the main it is physical and mental endurance that keeps good men fighting even when the tide of battle is against them. A lucky few carry such strength within themselves, but others derive it from the proud martial traditions of their regiment. In Europe, the famous ‘vieux’ and ‘petits-vieux’ regiments of France have centuries of such history to call upon, whilst the various deeds of the British Coldstream Guards and Black Watch regiments reinforce the natural grit of the men in their ranks.	false
unit_description_texts_long_description_text_example	PLACEHOLDER - Long Description Here	false
unit_description_texts_long_description_text_ferguson_riflemen	\\n\\nMajor Patrick Ferguson’s remarkable and patented flintlock rifle is a breech-loading weapon, with a cunning screw mechanism that opens the breech for loading and still seals the chamber tightly for firing. In the hands of a well-trained man, firing the piece is rapid; the laborious business of muzzle loading is no more! The rifling makes it accurate and deadly!\\n\\nHistorically, Ferguson intended his gun to go into the hands of an elite force, under officers of enterprise and daring, who would move rapidly, use cover, and could deliver accurate and withering fire. In practice, the weapon was not a success, because it was difficult to manufacture in quantity and somewhat fragile in the rough conditions of a battlefield: the screw mechanism would jam if not treated with respect. After Ferguson was wounded in action, his critics lost no time in equipping the unit with Brown Bess muskets, and then eventually disbanding Ferguson’s prize riflemen.	false
unit_description_texts_long_description_text_galleon	\\n\\nA galleon is a strong, seaworthy vessel, capable of surviving an Atlantic crossing in the worst of weathers. This is a tribute to their builder’s methods and techniques, learned over the decades of making caravels and carracks. The lines of a galleon show its medieval heritage, as the type is similar to the earlier ships, but without their high forecastle shape. The galleon retains a high stern castle, but its main fighting power is on the gun deck. This change meant that galleons are not fighting platforms for (land) troops, but fight with broadside batteries of demi-culverin cannons. In this respect, it is a forerunner to the later square-rigged rated ships of the line. The guns and strength of construction make them dangerous targets, as numerous English pirates and privateers discovered to their cost.\\n\\nA galleon can also carry a substantial cargo. The Spanish galleon fleets carrying bullion from the New World, for example, made a tempting target because they were such good cargo vessels. The wealth they imported was almost beyond calculation. The gold and silver, however, damaged the Spain by flooding the country with “cheap” money, and there was no understanding of economics to help stop the problem.	false
unit_description_texts_long_description_text_galleon_fluyt	\\n\\nThe ship is a good sailer, as befits a design coming from a seafaring nation like Holland.\\n\\nHistorically, the fluyt was originated by Dutch shipbuilders, and the type helped the Dutch to become a maritime trading nation in the 17th Century. Extensively used by the Dutch trading companies, it was soon adopted by other nations. The vessels were easy for a relatively small crew to handle, and could carry around a dozen cannon for self-defence, although these were sometimes left ashore so that even more cargo could be carried.\\n\\nThe fluyt had a distinctive “fat-bottomed” cross section. This was a cunning scheme to avoid taxes and tolls, as the Danish had a habit of charging tolls based on deck area for access to the straits between Denmark, Norway and Sweden. A small deck (the big cargo hold below counted for nothing) meant lower taxes! The Dutch had to pay these tolls if they wanted access to any of the lucrative Baltic trade.	false
unit_description_texts_long_description_text_gorodskiye_streltsy	\\n\\nThe viborniye (“electives” who have chosen to serve in the ranks) and gorodskiye (municipal) streltsy are both hereditary militia. Originally raised from the ranks of tradesmen by Ivan the Terrible, they are an old-fashioned and traditionally-minded group. Over the centuries, membership of the streltsy has been passed down from father to son, and a lack of new volunteers – new blood – has ossified the old ways of battle. The streltsy are reliable, however, in defence of their homeland.\\n\\nHistorically, the streltsy posed a significant challenge to the young Peter the Great (ruled 1682-1725). Angered by changes to the army which removed their traditional privileges (of having an extremely easy life), the streltsy attempted to overthrow Peter. In 1698 they marched on Moscow, intent on replacing him with his sister, Sophia Alekseyevna. Previous attempts to change the system had usually provoked riots by the streltsy – the very people supposed to suppress such trouble – or worse. This time, Peter’s new-model “Western”-fashion forces crushed them. This was not the end to the streltsy, however, as Russia’s precarious position during the Great Northern War (1700-21) meant that Peter had to recall them to the colours.	false
unit_description_texts_long_description_text_guard_infantry	\\n\\nThese troops are equipped in much the same way as line infantrymen, and carry smoothbore muskets as their primary weapons. There, however, the similarities end. Their uniforms are altogether more splendid, marking them out as a superior force, in arrogance if nothing else. This attitude can serve them well in battle, as the guard can hardly be seen to be cutting and running, no matter how hot the enemy fire. They are also expected to do a good job as garrison troops, keeping the royal family safe no matter what the locals might think or be tempted to do by some foolish revolutionary fervour.\\n\\nHistorically, the French Maison du Roi (literally “house of the king”) were the epitome of household troops. They provided a ceremonial guard at every state occasion, and Louis XIV picked them from candidates sent in by each regiment; inappropriate candidates brought punishment on the officers who had sent them! The Prussian “Potsdam Giants” were a quirky household guard, the product of Frederick I’s obsession with very, very tall men and military pomp. Oddly, he wasn’t a very warlike chap at all.	false
unit_description_texts_long_description_text_guerillas	\\n\\nGuerrillas are not a recognised military organisation at all, but bands of friends and neighbours who have adapted banditry to be a way of making war. They fight hard, because if they are captured they can expect little mercy from an enemy: at best, a trial before inevitable execution. War and vendetta are often the same thing for guerrillas: wrongs done and the resulting hatred are what drive them to fight. They are best when employed in ambush, or to skirmish and harass. They cannot be expected to fight in carefully dressed lines like soldiers, because they are not soldiers.\\n\\nHistorically, the Spanish people had an enormous capacity for carrying on wars against foreign occupiers long after their rulers had capitulated or made their peace with an enemy. Guerrillas arose as an act of rebellion. The name itself is Spanish, and means “little war”: the constant skirmishing and sniping that wears out an occupying army. When his men were bogged down there, Napoleon described Spain as an “ulcer”, thanks in part to the constant partisan warfare carried on by the guerrillas.	false
unit_description_texts_long_description_text_household_cavalry	\\n\\nRoyal guards are elite, but they are also a court regiment where appearance is as important as fighting ability. As gentlemen they are hardly expected to associate with the common sort of soldier, and this does not make them popular or respected with the rest of the army. They are also often unloved by the general populace too, as they are the last line of defence for the royal family, and this may mean that they are sometimes required to turn their swords on their countrymen to put down domestic trouble.\\n\\nHistorically, perhaps the oddest sounding of the various royal guard cavalry regiments were the curiously named horse grenadier guards. Common sense would seem to indicate that these men would only ever get to throw their grenades once, before their horses took off at speed towards all points of the compass! In British service the Household Cavalry regiments did not, and do not, have sergeants: they have a rank “corporal of horse”. The word “sergeant” has the same origins as “servant”, and no gentleman, even a private trooper, is ever a servant.	false
unit_description_texts_long_description_text_indiaman	\\n\\nThe Indiaman is a three-masted, square-rigged sailing ship of some 1000 tons displacement. Although work for the relatively small crew is hard, there are compensations: they can trade goods in their own right, and make excellent profits by doing so. \\n\\nUnusually for a merchant ship, an Indiaman carries cargo, passengers, and a good number of guns. Intended to sail from Europe to the other side of the world and back carrying valuable – sometimes priceless – cargoes, these ships have to be able to defend themselves. The passengers expect some creature comforts, being both officers of the owning trade companies and assorted “gentlemen” seeking their fortunes in foreign parts.\\n\\nHistorically, East Indiamen resembled ships of the line, both in their general configuration and paintwork. At the Battle of Pulo Aura (1804), the ambiguous appearance and aggressive handling of a squadron of British Indiamen completely humbugged the French admiral, Charles-Alexandre Linois. He withdrew in the face of “superior” forces. Commodore Nathaniel Dance, of the British Company fleet, received a knighthood and a handsome reward for his cunning.\\n\\nNational navies purchased Indiamen and converted them into troopships or warships.	false
unit_description_texts_long_description_text_janissaries_beylik	\\n\\nAs a force, they are the cream of the Ottoman army but, in comparison to some other nations, they fight in a slightly old fashioned way. This is small comfort to those who stand against them, as the janissaries are personally brave to the point of foolhardiness. They are also given to festooning themselves with weapons and hurling themselves into any fray!\\n\\nHistorically, the corps of janissaries (the term means “new soldiers”) dates back to the 14th Century. They were intended to replace the unreliable ghazi tribal warriors with a force indoctrinated to be completely loyal to the Sultan. This was achieved by taking boys as young as five for training and conversion to Islam if required. The janissaries had their own corps of engineers, supply troops and were even paid regularly, whether they were at war or not! Over time, however, they came to be used as bureaucrats and administrators, and this gave them too much power over the Ottoman Empire. Eventually, the janissaries’ entrenched position in government became arrogance and an entrenched position against change, and so helped the Ottomans to stagnate and decline.	false
unit_description_texts_long_description_text_landless_rabble	\\n\\nThese people are hardly even peasants, as they do not have any land to work. But they can still be pushed into taking up arms, a desperate action for such folk. At best, they will be armed with agricultural tools (these can still kill in angry hands) and whatever they have managed to loot.\\n\\nThey are of dubious military worth.	false
unit_description_texts_long_description_text_light_galley/galliot/fusta	\\n\\nIn restricted waters galleys are useful craft, although in any kind of heavy sea they can be dangerous to manage: it would be a brave or foolish captain who risked his galley in the North Sea or Atlantic. Although they do not carry as many guns as a modern sailing vessel, the ability to move independently of the wind is very useful.\\n\\nThe fighting crew of a galley is a relatively small part of the full crew, because the rowers are often convicts or pressed men and aboard only as strong backs, not as stout hearts. Indeed, in some navies the rowers are often more of a threat to the crew than the enemy! The number of men carried also limits the strategic range of a galley: they simply cannot carry enough food and water to sustain the crew for longer than a few days.\\n\\nHistorically, galleys did good service in sheltered waters like the Mediterranean and the Baltic, and the Ottomans, Russians and Swedes all used them in anger. They were also favoured by the Barbary Coast pirates, who could be guaranteed a good supply of slave rowers from captured European merchantmen.	false
unit_description_texts_long_description_text_lugger	\\n\\nLike many European ships, the ship’s rigging style gives the lugger its name. Lugsails are a development of the classic square-rig of larger vessels. The sails have yardarms, but the attachment of the yardarms to the mast is off-centre. As a result, the sails lie fore-and-aft, with the yards at a jaunty angle, rather than at right angles to the keel as in a square rigged vessel. This sail layout has much of the efficiency of a square rig when running before the wind, combined with the handiness of a fore-and-aft when changing course. In addition, sailing the ship only needs a small number of sailors, leaving more of the crew to do other work – or fight. \\n\\nIn military and quasi-military use, a lugger carries only a small complement of light guns, but these are usually sufficient to overpower or overawe a merchantman’s crew. A lugger is unlikely to survive for long against a properly handled armed naval vessel. However, the lugger’s speed and good handling qualities make it ideal for coastal scouting and a little light piracy! \\n\\nHistorically, the French “chasse-marée” is a type of lugger, originally a type of swift fishing boat. French privateers (pirates operating under a government licence) used these swift vessels to raid British commercial shipping.	false
unit_description_texts_long_description_text_mameluks	\\n\\nMounted on tireless light horses and armed with scimitars, they are commonly employed to harass an enemy force, restricting its space to manoeuvre easily. Once battle is fully joined, they will often time their charges to coincide with those of a supporting infantry unit, seeking to break the enemy quickly then wreaking havoc amongst them as they flee.\\n\\nMamluks were traditionally slave soldiers of the various caliphs and sultans of the Middle Ages, captured as children and raised in the Islamic faith to provide their master with a force of men unconnected to any other part of the hierarchy. Over time, the Mamluks accrued power of their own and even went as far as seizing control of Egypt; they founded a Mamluk Sultanate in 1250. Though the Mamluks’ strength enabled the Sultanate to repel several invasions by Christian crusaders and Mongols, it was eventually overpowered by the Ottoman Empire in 1517. The Mamluks so came into the service of the Sublime Porte.	false
unit_description_texts_long_description_text_maroon_rebels	\\n\\nUnless these people do fight, and fight hard, they face little mercy at the hands of their former owners. Their tactics are those of partisan underdogs the world over: strike from an unexpected direction, retreat in the face of a prepared enemy, and show or expect no mercy.\\n\\nHistorically, the word “maroon” is taken from the Spanish term for a Moor, a man of (North) African origin. The various colonising powers tried, with mixed success, to eliminate the maroons; the British even went so far as to sign a treaty with the maroons on Jamaica that guaranteed them land, as long as they captured and returned any new runaways. To modern eyes, there is a massive amount of hypocrisy on both sides to be found in this arrangement.\\n\\nSome nations still have culturally-distinct Maroon populations, speaking their own creole languages (mixtures of existing languages to create something more than just a local dialect) and not having much contact with outsiders. Modern patterns of urbanisation are slowly dissolving these groups into the general population of each country.	false
unit_description_texts_long_description_text_medium_galley	\\n\\nAlthough made obsolescent by the rise of broadside-firing sailing ships, galleys still have a place in naval warfare. The wind (or its lack) does not limit their movement and, if well handled, galleys can run rings around sailing ships. A galley has a reasonable amount of firepower for its size with cannons on a firing platform, or with a full gun deck above the rowers (on a design called a galleas). Up to five men work each oar; these are convicts (at best) or slaves (at worst). The life of a rower is hard, brutal and can be short: chained to their oars, they will go down with the galley if it founders. \\n\\nThe galley’s main disadvantage is its vulnerability in heavy seas: it would almost certainly sink in a full Atlantic seaway. It is most useful in relatively calm waters such as the Mediterranean or Baltic. These smaller seas also help keep a galley close to port: the large crew size means that they cannot venture far from a supply port, making them unsuitable for trans-oceanic voyages. \\n\\nHistorically, the galley survived for a long time as a practical warship in sheltered waters. The Ottomans, Swedes and Russians all used them in their battle fleets. As late as the 1790s they were still in use in the Baltic and the Mediterranean (C. S. Forrester has his famous fictional hero Captain Horatio Hornblower face Spanish galleons in one encounter). North African corsairs also used galleys, as they had a ready supply of European slaves to serve in them.	false
unit_description_texts_long_description_text_native_american_archers	\\n\\nThe bow is a tool as well as a weapon, used for providing food and defending the tribe. In the time it takes a musketeer to fire and reload, a skilled bowman can loose several arrows making them formidable enemies. Tribesmen hone their skills daily, hunting to provide food for their families and furs for trade with Europeans.\\n\\nThe materials used to make a bow vary from tribe to tribe. Some are made from wood, others from the horn of elks or mountain sheep. Bowstrings are sinew or rawhide but, in an example of using whatever is to hand, the Dakotas are reputed to use the necks of snapping turtles!	false
unit_description_texts_long_description_text_native_american_archers_auxiliary	\\n\\nThe bow is a practical tool: it puts food in bellies as well as killing enemies. A skilled bowman can stalk his prey (man or beast) in utter silence, before killing with a well-aimed shot of a broad-headed arrow, designed to cause massive bleeding. In the time it takes to fire and reload a musket, a good bowman can fire half a dozen aimed shots, and probably have moved to better ground while doing so.\\n\\nIn the early days of their contact with the various foreign powers that colonized America, the tribes were glad to co-operate with them, and formed alliances with the French, British and Dutch. The tribes soon became involved in trade, and often ended up fighting proxy wars on behalf of their allies.	false
unit_description_texts_long_description_text_native_american_artillery	\\n\\nArtillery gives any war chief an awesome amount of power to strike down his enemies. It does, however, require careful handling in battle to make artillery work well with the informal tactics that many tribes use.\\n\\nThe art of making and repairing cannons is one that tribal smiths can understand, but it is not an easy process with their tools and resources.\\n\\nHistorically, the Native Americans never developed anything approaching an artillery corps. Heavy weapons did not suit their style of fighting and would have reduced the tribes’ strategic mobility too. The Europeans were also quite careful to prevent the tribes acquiring any cannons: the military independence that this would have granted was a step too far.	false
unit_description_texts_long_description_text_native_american_elite	\\n\\nMembers of a Warrior Society are the tribal equivalent of professional soldiers. The practiced and deadly men in the tribe, they have a position of great power. They provide military leadership and war chiefs are chosen from their ranks, to keep discipline, organise hunting parties and oversee ceremonies. \\n\\nWarrior societies quickly gained a reputation for unrelenting ferociousness. They would literally tether themselves to one spot on a battlefield, and not move until the battle was over. They would battle against any enemy that came at them and never even consider retreat. They were skilled with a number of weapons including the tomahawk and the war club.	false
unit_description_texts_long_description_text_native_american_generals_bodyguard	\\n\\nThey are expected to shadow the chief at all times and, if necessary, lay down their lives to protect him. This is one of the highest honours available to a warrior, and those that are afforded it will proudly show their status.\\n\\nChiefs were often chosen for previous acts of valour and were men that other warriors respected and would follow willingly. Although chiefs held the power to make decisions in the tribe the elders had the power to over rule them on any decisions that did not focus on the good of the tribe. These tribal elders were also responsible for choosing a new chief when the previous one died.	false
unit_description_texts_long_description_text_native_american_medicine_men	\\n\\nIn times of battle, they ask the spirits to guide and protect the tribe’s fighters, keeping them from harm, giving them true knowledge of the enemy’s strengths and guiding the aim of every man. They carry individual totems that hold great power: objects struck by lightning, or that have been in contact with the dead. This is their contribution to the safety and strength of all involved in a battle.\\n\\nHistorically, medicine men and shamen gave supposedly magical power to those in their tribes, but they also gave practical medical help too. They had a deep knowledge of herbs and plants, many of which could be used to heal wounds and well as treat illness.	false
unit_description_texts_long_description_text_native_american_mounted_lancers	\\n\\nThe horsemanship of many Native Americans is unparalleled. Able to wield any number of weapons on horseback, they are formidable foes. Perhaps their most deadly weapon from horseback is the lance. Often decorated with items to commemorate courageous acts performed by a warrior, eagle feathers traditionally mark a particularly ferocious man. \\n\\nThe traditional lance used for hunting was found to be far too long for use in warfare, and a much shorter version was developed. The materials used to make a lance would depend on the areas a tribe inhabited, but the “business end” was made from flint, a material far sharper than many more “civilized” materials.	false
