key	morale	mothball_cost	reactive_cost	admiral_promotion_cost_record	bow_chasers	stern_chasers	deck_1_top	deck_2	deck_3	deck_4	deck_5	ship_model	admiral	officer1	officer2	officer3	num_marines	num_seamen	num_gunners	core_gunner_marksmanship	core_gunner_loading_skill	firing_mechanism	water_bail_out_modifier	flood_threshold_to_sink	fire_risk_modifier	mass	collision_momentum_modifier	formation_distance	minimum_distance	formation_integrity	top_speed	acceleration	stopping_threshold	heel_factor	beating_angle	max_yard_angle	sail_furl_angle	speed_wind_astern	speed_15_deg	speed_30_deg	speed_45_deg	speed_60_deg	speed_75_deg	speed_90_deg	speed_105_deg	speed_120_deg	speed_135_deg	speed_145_deg	speed_180_deg	position_damping	rotation_damping	turn_rate_at_full_speed	turn_rate_at_10_percent	turn_rate_at_20_percent	turn_rate_at_35_percent	turn_rate_at_50_percent	turn_rate_at_65_percent	turn_rate_at_80_percent	turn_rate_stopped	top_gallants_allowed	side_panels_above_water_1_top_armour	side_panels_above_water_1_top_hits	side_panels_above_water_1_top_critical	side_panels_above_water_2_top_armour	side_panels_above_water_2_top_hits	side_panels_above_water_2_top_critical	side_panels_below_water_armour	side_panels_below_water_hits	side_panels_below_water_critical	prow_panels_above_water_armour	prow_panels_above_water_hits	prow_panels_above_water_critical	prow_panels_below_water_armour	prow_panels_below_water_hits	prow_panels_below_water_critical	stern_panels_above_water_armour	stern_panels_above_water_hits	stern_panels_above_water_critical	stern_panels_below_water_armour	stern_panels_below_water_hits	stern_panels_below_water_critical	mast_1_front_armour	mast_1_front_hits	mast_1_front_critical	mast_2_armour	mast_2_hits	mast_2_critical	mast_3_armour	mast_3_hits	mast_3_critical	top_sails_armour	top_sails_hits	top_sails_critical	middle_sails_armour	middle_sails_hits	middle_sails_critical	bottom_sails_armour	bottom_sails_hits	bottom_sails_critical	top_gallants_sails_armour	top_gallants_sails_hits	top_gallants_sails_critical	mast_bowsprit_armour	mast_bowsprit_hits	mast_bowsprit_critical	front_sails_armour	front_sails_hits	front_sails_critical	back_sails_armour	back_sails_hits	back_sails_critical	magazine_armour	magazine_hits	magazine_critical	scares_enemies	inspire	can_trade	stat_bar_manouevrability_rating	stat_bar_hull_strength
lugger	6	3	25									sloop	test_admiral	test_naval_captain	test_naval_lieutenant	test_naval_bosun	0	8	0	70	60	matchlock	1.0000	0.1000	1.2000	375	1.4000	100	50	7	23	2.1000	12.0000	2.5000	150	30	130	0.7000	0.8000	0.9000	0.9500	0.9500	0.9000	0.8500	0.8000	0.7200	0.5900	0.4800	0.3800	0.1700	0.1200	6.0000	8.0000	9.0000	9.5000	9.0000	8.5000	7.2500	1.9000	false	1	50	0.7000	1	70	0.7000	1	90	0.9500	1	70	0.7000	1	90	0.9500	0	7	0.1000	1	90	0.9500	1	120	0.8000	1	120	0.8000	1	120	0.8000	1	120	0.0000	1	150	0.0000	1	187	0.0000	1	102	0.0000	1	120	0.8000	1	102	0.0000	1	102	0.0000	2	13	0.9500	false	false	true	High	692
medium_galley	8	7	30	5th_rate_admiral	naval_42_pounder							galley	test_admiral	test_naval_captain	test_naval_lieutenant	test_naval_bosun	50	20	4	50	30	matchlock	1.5000	0.1000	1.2000	450	1.3000	90	70	4	12	1.7000	10.0000	0.5000	180	25	130	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9400	0.9200	0.9000	0.8200	0.7300	0.1700	0.1200	5.5000	9.0000	8.7500	8.2500	7.5000	6.2500	6.0000	9.2500	false	0	30	0.7000	0	40	0.7000	0	42	0.9500	0	40	0.7000	0	42	0.9500	0	4	0.1000	0	42	0.9500	1	120	0.8000	1	120	0.8000	1	120	0.8000	1	95	0.0000	1	118	0.0000	1	147	0.0000	1	0	0.0000	1	120	0.8000	1	80	0.0000	1	80	0.0000	1	13	0.9500	false	false	false	High	1032
ottoman_medium_galley	8	5	30	5th_rate_admiral	naval_42_pounder							galley	test_admiral	test_naval_captain	test_naval_lieutenant	test_naval_bosun	50	20	4	50	30	matchlock	1.5000	0.1000	1.2000	450	1.3000	90	70	4	12	1.7000	10.0000	0.5000	180	25	130	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9400	0.9200	0.9000	0.8200	0.7300	0.1700	0.1200	5.5000	9.0000	8.7500	8.2500	7.5000	6.2500	6.0000	9.2500	false	0	30	0.7000	0	40	0.7000	0	42	0.9500	0	40	0.7000	0	42	0.9500	0	4	0.1000	0	42	0.9500	1	120	0.8000	1	120	0.8000	1	120	0.8000	1	95	0.0000	1	118	0.0000	1	147	0.0000	1	0	0.0000	1	120	0.8000	1	80	0.0000	1	80	0.0000	1	13	0.9500	false	false	false	High	1032
over_1st_rate	11	15	250	over_1st_rate	naval_12_pounder	naval_12_pounder		naval_12_pounder	naval_18_pounder	naval_24_pounder	naval_32_pounder	4deck120	test_admiral	test_naval_captain	test_naval_lieutenant	test_naval_bosun	32	32	236	20	5	matchlock	6.5000	0.1000	0.8000	3915	0.7000	105	85	7	11	0.6000	24.0000	0.5000	135	30	130	0.8500	0.9000	0.9500	0.9000	0.8500	0.8000	0.7500	0.7000	0.6500	0.5900	0.4800	0.3800	0.1700	0.1200	1.3000	3.5000	4.0000	4.5000	4.0000	3.5000	2.4000	1.1000	true	3	370	0.7000	3	480	0.7000	5	642	0.9500	3	480	0.7000	5	642	0.9500	1	32	0.1000	5	642	0.9500	3	180	0.8000	3	180	0.8000	3	180	0.8000	1	215	0.0000	1	268	0.0000	1	335	0.0000	1	182	0.0000	3	180	0.8000	1	182	0.0000	1	182	0.0000	1	70	0.9500	false	true	false	Low	9570
over_1st_rate_american	12	25	250	over_1st_rate_american	naval_12_pounder	naval_12_pounder		naval_12_pounder	naval_18_pounder	naval_24_pounder	naval_32_pounder	4deck120	test_admiral	test_naval_captain	test_naval_lieutenant	test_naval_bosun	32	32	236	20	15	matchlock	6.5000	0.1000	0.8000	3915	0.7000	105	85	7	11	0.6000	24.0000	0.5000	133	25	130	0.8500	0.9000	0.9500	0.9000	0.8500	0.8000	0.7500	0.7000	0.6500	0.5900	0.4800	0.3800	0.1700	0.1200	1.3000	3.5000	4.0000	4.5000	4.0000	3.5000	2.4000	1.1000	true	3	388	0.7000	3	504	0.7000	5	674	0.9500	3	504	0.7000	5	674	0.9500	1	33	0.1000	5	674	0.9500	3	180	0.8000	3	180	0.8000	3	180	0.8000	1	215	0.0000	1	268	0.0000	1	335	0.0000	1	182	0.0000	3	180	0.8000	1	182	0.0000	1	182	0.0000	1	73	0.9500	false	true	false	Low	10042
over_1st_rate_british	12	25	250	over_1st_rate_british	naval_12_pounder	naval_12_pounder		naval_12_pounder	naval_18_pounder	naval_24_pounder	naval_32_pounder	4deck120	test_admiral	test_naval_captain	test_naval_lieutenant	test_naval_bosun	32	32	236	20	20	matchlock	6.5000	0.1000	0.8000	3915	0.7000	105	85	9	11	0.6000	24.0000	0.5000	137	26	130	0.8500	0.9000	0.9500	0.9000	0.8500	0.8000	0.7500	0.7000	0.6500	0.5900	0.4800	0.3800	0.1700	0.1200	1.3000	3.5000	4.0000	4.5000	4.0000	3.5000	2.4000	1.1000	true	3	388	0.7000	3	504	0.7000	5	674	0.9500	3	504	0.7000	5	674	0.9500	1	33	0.1000	5	674	0.9500	3	180	0.8000	3	180	0.8000	3	180	0.8000	1	215	0.0000	1	268	0.0000	1	335	0.0000	1	182	0.0000	3	180	0.8000	1	182	0.0000	1	182	0.0000	1	73	0.9500	false	true	false	Low	10042
over_1st_rate_french	11	25	250	over_1st_rate_french	naval_12_pounder	naval_12_pounder		naval_12_pounder	naval_18_pounder	naval_24_pounder	naval_32_pounder	4deck120_fr	test_admiral	test_naval_captain	test_naval_lieutenant	test_naval_bosun	32	32	236	30	5	matchlock	6.5000	0.1000	0.8000	3915	0.7000	105	85	7	12	0.8000	24.0000	0.5000	133	25	130	0.8925	0.9450	0.9975	0.9450	0.8925	0.8400	0.7875	0.7350	0.6825	0.6195	0.5040	0.3990	0.1700	0.1200	1.3650	3.6750	4.2000	4.7250	4.2000	3.6750	2.5200	1.1550	true	3	370	0.7000	3	480	0.7000	5	642	0.9500	3	480	0.7000	5	642	0.9500	1	32	0.1000	5	642	0.9500	3	180	0.8000	3	180	0.8000	3	180	0.8000	1	215	0.0000	1	268	0.0000	1	335	0.0000	1	182	0.0000	3	180	0.8000	1	182	0.0000	1	182	0.0000	1	70	0.9500	false	true	false	Low	9818
over_1st_rate_russian	11	15	250	over_1st_rate_russian	naval_12_pounder	naval_12_pounder		naval_12_pounder	naval_18_pounder	naval_24_pounder	naval_32_pounder	4deck120_ru	test_admiral	test_naval_captain	test_naval_lieutenant	test_naval_bosun	32	32	236	20	5	matchlock	6.5000	0.1000	0.8000	3915	0.7000	105	85	7	11	0.6000	24.0000	0.5000	135	30	130	0.8500	0.9000	0.9500	0.9000	0.8500	0.8000	0.7500	0.7000	0.6500	0.5900	0.4800	0.3800	0.1700	0.1200	1.3000	3.5000	4.0000	4.5000	4.0000	3.5000	2.4000	1.1000	true	3	370	0.7000	3	480	0.7000	5	642	0.9500	3	480	0.7000	5	642	0.9500	1	32	0.1000	5	642	0.9500	3	180	0.8000	3	180	0.8000	3	180	0.8000	1	215	0.0000	1	268	0.0000	1	335	0.0000	1	182	0.0000	3	180	0.8000	1	182	0.0000	1	182	0.0000	1	70	0.9500	false	true	false	Low	9570
over_1st_rate_spanish	11	25	250	over_1st_rate_spanish	naval_12_pounder	naval_12_pounder		naval_12_pounder	naval_18_pounder	naval_24_pounder	naval_32_pounder	4deck120_sp	test_admiral	test_naval_captain	test_naval_lieutenant	test_naval_bosun	32	32	236	20	5	matchlock	6.5000	0.1000	0.8000	3915	0.7000	105	85	7	11	0.6000	24.0000	0.5000	135	25	130	0.8500	0.9000	0.9500	0.9000	0.8500	0.8000	0.7500	0.7000	0.6500	0.5900	0.4800	0.3800	0.1700	0.1200	1.3000	3.5000	4.0000	4.5000	4.0000	3.5000	2.4000	1.1000	true	3	370	0.7000	3	480	0.7000	5	642	0.9500	3	480	0.7000	5	642	0.9500	1	32	0.1000	5	642	0.9500	3	180	0.8000	3	180	0.8000	3	180	0.8000	1	215	0.0000	1	268	0.0000	1	335	0.0000	1	182	0.0000	3	180	0.8000	1	182	0.0000	1	182	0.0000	1	70	0.9500	false	true	false	Low	9570
razee	9	9	100	3rd_rate_admiral		naval_12_pounder		naval_12_pounder		naval_24_pounder		razee44	test_admiral	test_naval_captain	test_naval_lieutenant	test_naval_bosun	20	20	94	60	40	matchlock	2.5000	0.1000	1.0000	1650	1.2000	85	70	9	17	1.5000	18.0000	1.0000	142	25	130	0.8500	0.9000	0.9500	0.9000	0.8500	0.8000	0.7500	0.7000	0.6500	0.5900	0.4800	0.3800	0.1700	0.1200	3.0500	5.2500	5.7500	6.2500	5.7500	5.2500	4.1500	1.7000	true	3	130	0.7000	3	200	0.7000	3	286	0.9500	3	200	0.7000	3	286	0.9500	1	18	0.1000	3	286	0.9500	2	160	0.8000	2	160	0.8000	2	160	0.8000	1	170	0.0000	1	212	0.0000	1	265	0.0000	1	144	0.0000	2	160	0.8000	1	144	0.0000	1	144	0.0000	1	70	0.9500	false	false	false	Medium	4432
razee_british	10	9	100	3rd_rate_admiral_british		naval_12_pounder		naval_12_pounder		naval_24_pounder		razee44	test_admiral	test_naval_captain	test_naval_lieutenant	test_naval_bosun	20	20	94	60	40	matchlock	2.5000	0.1000	1.0000	1650	1.2000	85	70	11	17	1.5000	18.0000	1.0000	144	26	130	0.8500	0.9000	0.9500	0.9000	0.8500	0.8000	0.7500	0.7000	0.6500	0.5900	0.4800	0.3800	0.1700	0.1200	3.0500	5.2500	5.7500	6.2500	5.7500	5.2500	4.1500	1.7000	true	3	130	0.7000	3	200	0.7000	3	286	0.9500	3	200	0.7000	3	286	0.9500	1	18	0.1000	3	286	0.9500	2	160	0.8000	2	160	0.8000	2	160	0.8000	1	170	0.0000	1	212	0.0000	1	265	0.0000	1	144	0.0000	2	160	0.8000	1	144	0.0000	1	144	0.0000	1	70	0.9500	false	false	false	Medium	4654
rocket_ship	6	4	65	5th_rate_admiral		naval_6_pounder	naval_rocket_launcher					rocket_ship	test_admiral	test_naval_captain	test_naval_lieutenant	test_naval_bosun	0	12	4	40	20	none	1.5000	0.1000	1.2000	450	1.6000	65	50	11	15	1.7000	12.0000	1.3000	144	29	130	0.8500	0.9000	0.9500	0.9000	0.8500	0.8000	0.7500	0.7000	0.6500	0.5900	0.4800	0.3800	0.1700	0.1200	3.3000	5.5000	6.0000	6.5000	6.0000	5.5000	4.4000	1.5000	false	1	30	0.7000	1	35	0.7000	1	42	0.9500	1	35	0.7000	1	42	0.9500	0	3	0.1000	1	42	0.9500	1	120	0.8000	1	120	0.8000	1	120	0.8000	1	95	0.0000	1	118	0.0000	1	147	0.0000	1	80	0.0000	1	120	0.8000	1	80	0.0000	1	80	0.0000	1	1	0.9500	false	false	false	Low	548
rocket_ship_american	7	4	65	5th_rate_admiral_american		naval_6_pounder	naval_rocket_launcher					rocket_ship	test_admiral	test_naval_captain	test_naval_lieutenant	test_naval_bosun	0	12	4	40	30	none	1.5000	0.1000	1.2000	450	1.6000	65	50	11	15	1.7000	12.0000	1.3000	144	29	130	0.8500	0.9000	0.9500	0.9000	0.8500	0.8000	0.7500	0.7000	0.6500	0.5900	0.4800	0.3800	0.1700	0.1200	3.3000	5.5000	6.0000	6.5000	6.0000	5.5000	4.4000	1.5000	false	1	31	0.7000	1	36	0.7000	1	44	0.9500	1	36	0.7000	1	44	0.9500	0	3	0.1000	1	44	0.9500	1	120	0.8000	1	120	0.8000	1	120	0.8000	1	95	0.0000	1	118	0.0000	1	147	0.0000	1	80	0.0000	1	120	0.8000	1	80	0.0000	1	80	0.0000	1	1	0.9500	false	false	false	Low	578
rocket_ship_british	7	4	65	5th_rate_admiral_british		naval_6_pounder	naval_rocket_launcher					rocket_ship	test_admiral	test_naval_captain	test_naval_lieutenant	test_naval_bosun	0	12	4	40	35	none	1.5000	0.1000	1.2000	450	1.6000	65	50	13	15	1.7000	12.0000	1.3000	146	30	130	0.8500	0.9000	0.9500	0.9000	0.8500	0.8000	0.7500	0.7000	0.6500	0.5900	0.4800	0.3800	0.1700	0.1200	3.3000	5.5000	6.0000	6.5000	6.0000	5.5000	4.4000	1.5000	false	1	31	0.7000	1	36	0.7000	1	44	0.9500	1	36	0.7000	1	44	0.9500	0	3	0.1000	1	44	0.9500	1	120	0.8000	1	120	0.8000	1	120	0.8000	1	95	0.0000	1	118	0.0000	1	147	0.0000	1	80	0.0000	1	120	0.8000	1	80	0.0000	1	80	0.0000	1	1	0.9500	false	false	false	Low	578
rocket_ship_french	6	4	65	5th_rate_admiral_french		naval_6_pounder	naval_rocket_launcher					rocket_ship	test_admiral	test_naval_captain	test_naval_lieutenant	test_naval_bosun	0	12	4	50	20	none	1.5000	0.1000	1.2000	450	1.6000	65	50	11	16	1.9000	12.0000	1.3000	142	29	130	0.8925	0.9450	0.9975	0.9450	0.8925	0.8400	0.7875	0.7350	0.6825	0.6195	0.5040	0.3990	0.1700	0.1200	3.4650	5.7750	6.3000	6.8250	6.3000	5.7750	4.6200	1.5750	false	1	30	0.7000	1	35	0.7000	1	42	0.9500	1	35	0.7000	1	42	0.9500	0	3	0.1000	1	42	0.9500	1	120	0.8000	1	120	0.8000	1	120	0.8000	1	95	0.0000	1	118	0.0000	1	147	0.0000	1	80	0.0000	1	120	0.8000	1	80	0.0000	1	80	0.0000	1	1	0.9500	false	false	false	Low	562
rocket_ship_spanish	6	4	65	5th_rate_admiral_spanish		naval_6_pounder	naval_rocket_launcher					rocket_ship	test_admiral	test_naval_captain	test_naval_lieutenant	test_naval_bosun	0	12	4	40	20	none	1.5000	0.1000	1.2000	450	1.6000	65	50	11	15	1.7000	12.0000	1.3000	144	29	130	0.8500	0.9000	0.9500	0.9000	0.8500	0.8000	0.7500	0.7000	0.6500	0.5900	0.4800	0.3800	0.1700	0.1200	3.3000	5.5000	6.0000	6.5000	6.0000	5.5000	4.4000	1.5000	false	1	30	0.7000	1	35	0.7000	1	42	0.9500	1	35	0.7000	1	42	0.9500	0	3	0.1000	1	42	0.9500	1	120	0.8000	1	120	0.8000	1	120	0.8000	1	95	0.0000	1	118	0.0000	1	147	0.0000	1	80	0.0000	1	120	0.8000	1	80	0.0000	1	80	0.0000	1	1	0.9500	false	false	false	Low	548
sloop	8	3	50	5th_rate_admiral			naval_6_pounder_lr	naval_9_pounder_lr				sloop	test_admiral	test_naval_captain	test_naval_lieutenant	test_naval_bosun	12	14	36	70	60	matchlock	1.0000	0.1000	1.2000	375	1.4000	50	40	13	23	2.1000	12.0000	2.0000	155	30	130	0.7000	0.8000	0.9000	0.9500	0.9500	0.9000	0.8500	0.8000	0.7200	0.5900	0.4800	0.3800	0.1700	0.1200	6.0000	8.0000	9.0000	9.5000	9.0000	8.5000	7.2500	1.9000	false	1	50	0.7000	1	70	0.7000	1	90	0.9500	1	70	0.7000	1	90	0.9500	0	7	0.1000	1	90	0.9500	1	120	0.8000	1	120	0.8000	1	120	0.8000	1	120	0.0000	1	150	0.0000	1	187	0.0000	1	102	0.0000	1	120	0.8000	1	102	0.0000	1	102	0.0000	2	13	0.9500	false	false	false	High	1322
sloop_american	9	3	50	5th_rate_admiral_american			naval_6_pounder_lr	naval_9_pounder_lr				sloop	test_admiral	test_naval_captain	test_naval_lieutenant	test_naval_bosun	12	14	36	70	70	matchlock	1.0000	0.1000	1.2000	375	1.4000	50	40	13	23	2.1000	12.0000	2.0000	155	30	130	0.7000	0.8000	0.9000	0.9500	0.9500	0.9000	0.8500	0.8000	0.7200	0.5900	0.4800	0.3800	0.1700	0.1200	6.0000	8.0000	9.0000	9.5000	9.0000	8.5000	7.2500	1.9000	false	1	52	0.7000	1	73	0.7000	1	94	0.9500	1	73	0.7000	1	94	0.9500	0	7	0.1000	1	94	0.9500	1	120	0.8000	1	120	0.8000	1	120	0.8000	1	120	0.0000	1	150	0.0000	1	187	0.0000	1	102	0.0000	1	120	0.8000	1	102	0.0000	1	102	0.0000	2	13	0.9500	false	false	false	High	1396
sloop_british	9	3	50	5th_rate_admiral_british			naval_6_pounder_lr	naval_9_pounder_lr				sloop	test_admiral	test_naval_captain	test_naval_lieutenant	test_naval_bosun	12	14	36	70	75	matchlock	1.0000	0.1000	1.2000	375	1.4000	50	40	15	23	2.1000	12.0000	2.0000	157	31	130	0.7000	0.8000	0.9000	0.9500	0.9500	0.9000	0.8500	0.8000	0.7200	0.5900	0.4800	0.3800	0.1700	0.1200	6.0000	8.0000	9.0000	9.5000	9.0000	8.5000	7.2500	1.9000	false	1	52	0.7000	1	73	0.7000	1	94	0.9500	1	73	0.7000	1	94	0.9500	0	7	0.1000	1	94	0.9500	1	120	0.8000	1	120	0.8000	1	120	0.8000	1	120	0.0000	1	150	0.0000	1	187	0.0000	1	102	0.0000	1	120	0.8000	1	102	0.0000	1	102	0.0000	2	13	0.9500	false	false	false	High	1396
sloop_french	8	3	50	5th_rate_admiral_french			naval_6_pounder_lr	naval_9_pounder_lr				sloop	test_admiral	test_naval_captain	test_naval_lieutenant	test_naval_bosun	12	14	36	80	60	matchlock	1.0000	0.1000	1.2000	375	1.4000	50	40	13	24	2.3000	12.0000	2.0000	153	30	130	0.7350	0.8400	0.9450	0.9975	0.9975	0.9450	0.8925	0.8400	0.7560	0.6195	0.5040	0.3990	0.1700	0.1200	6.3000	8.4000	9.4500	9.9750	9.4500	8.9250	7.6125	1.9950	false	1	50	0.7000	1	70	0.7000	1	90	0.9500	1	70	0.7000	1	90	0.9500	0	7	0.1000	1	90	0.9500	1	120	0.8000	1	120	0.8000	1	120	0.8000	1	120	0.0000	1	150	0.0000	1	187	0.0000	1	102	0.0000	1	120	0.8000	1	102	0.0000	1	102	0.0000	2	13	0.9500	false	false	false	High	1348
sloop_spanish	8	3	50	5th_rate_admiral_spanish			naval_6_pounder_lr	naval_9_pounder_lr				sloop	test_admiral	test_naval_captain	test_naval_lieutenant	test_naval_bosun	12	14	36	70	60	matchlock	1.0000	0.1000	1.2000	375	1.4000	50	40	13	23	2.1000	12.0000	2.0000	155	30	130	0.7000	0.8000	0.9000	0.9500	0.9500	0.9000	0.8500	0.8000	0.7200	0.5900	0.4800	0.3800	0.1700	0.1200	6.0000	8.0000	9.0000	9.5000	9.0000	8.5000	7.2500	1.9000	false	1	50	0.7000	1	70	0.7000	1	90	0.9500	1	70	0.7000	1	90	0.9500	0	7	0.1000	1	90	0.9500	1	120	0.8000	1	120	0.8000	1	120	0.8000	1	120	0.0000	1	150	0.0000	1	187	0.0000	1	102	0.0000	1	120	0.8000	1	102	0.0000	1	102	0.0000	2	13	0.9500	false	false	false	High	1322
sp_ed_constitution	11	9	100	sp_ed_constitution		naval_24_pounder		naval_24_pounder		naval_24_pounder		uss_constitution	test_admiral	test_naval_captain	test_naval_lieutenant	test_naval_bosun	20	20	94	60	40	matchlock	3.5000	0.1000	0.8000	3000	1.2000	85	70	9	17	1.5000	15.0000	1.0000	142	25	130	0.8500	0.9000	0.9500	0.9000	0.8500	0.8000	0.7500	0.7000	0.6500	0.5900	0.4800	0.3800	0.1700	0.1200	3.0500	5.2500	5.7500	6.2500	5.7500	5.2500	4.1500	1.7000	true	5	160	0.7000	5	230	0.7000	6	318	0.9500	5	230	0.7000	6	318	0.9500	2	20	0.1000	6	318	0.9500	3	160	0.8000	3	160	0.8000	3	160	0.8000	1	180	0.0000	1	225	0.0000	1	281	0.0000	1	153	0.0000	3	160	0.8000	1	153	0.0000	1	153	0.0000	1	70	0.9500	false	true	false	Medium	6586
sp_ed_constitution_admiral	11	9	100	sp_ed_constitution_admiral		naval_24_pounder		naval_24_pounder		naval_24_pounder		uss_constitution	test_admiral	test_naval_captain	test_naval_lieutenant	test_naval_bosun	20	20	94	60	40	matchlock	3.5000	0.1000	0.8000	3000	1.2000	85	70	9	17	1.5000	15.0000	1.0000	142	25	130	0.8500	0.9000	0.9500	0.9000	0.8500	0.8000	0.7500	0.7000	0.6500	0.5900	0.4800	0.3800	0.1700	0.1200	3.0500	5.2500	5.7500	6.2500	5.7500	5.2500	4.1500	1.7000	true	5	160	0.7000	5	230	0.7000	6	318	0.9500	5	230	0.7000	6	318	0.9500	2	20	0.1000	6	318	0.9500	3	160	0.8000	3	160	0.8000	3	160	0.8000	1	180	0.0000	1	225	0.0000	1	281	0.0000	1	153	0.0000	3	160	0.8000	1	153	0.0000	1	153	0.0000	1	70	0.9500	false	true	false	Medium	6586
sp_ed_hms_victory	12	15	250	sp_ed_hms_victory	naval_12_pounder	naval_12_pounder		naval_6_pounder	naval_12_pounder	naval_24_pounder	naval_32_pounder	hms_victory	test_admiral	test_naval_captain	test_naval_lieutenant	test_naval_bosun	32	32	204	30	10	matchlock	4.5000	0.1000	0.8000	3210	0.7000	105	85	7	12	0.7000	23.0000	0.5000	135	30	130	0.8500	0.9000	0.9500	0.9000	0.8500	0.8000	0.7500	0.7000	0.6500	0.5900	0.4800	0.3800	0.1700	0.1200	1.5500	3.7500	4.2500	4.7500	4.2500	3.7500	2.6500	1.1500	true	3	350	0.7000	3	440	0.7000	5	616	0.9500	3	440	0.7000	5	616	0.9500	1	30	0.1000	5	616	0.9500	3	180	0.8000	3	180	0.8000	3	180	0.8000	1	215	0.0000	1	268	0.0000	1	335	0.0000	1	182	0.0000	3	180	0.8000	1	182	0.0000	1	182	0.0000	1	70	0.9500	false	true	false	Low	10586
sp_ed_hms_victory_admiral	12	15	250	sp_ed_hms_victory_admiral	naval_12_pounder	naval_12_pounder		naval_6_pounder	naval_12_pounder	naval_24_pounder	naval_32_pounder	hms_victory	test_admiral	test_naval_captain	test_naval_lieutenant	test_naval_bosun	32	32	204	30	10	matchlock	4.5000	0.1000	0.8000	3210	0.7000	105	85	7	12	0.7000	23.0000	0.5000	135	30	130	0.8500	0.9000	0.9500	0.9000	0.8500	0.8000	0.7500	0.7000	0.6500	0.5900	0.4800	0.3800	0.1700	0.1200	1.5500	3.7500	4.2500	4.7500	4.2500	3.7500	2.6500	1.1500	true	3	350	0.7000	3	440	0.7000	5	616	0.9500	3	440	0.7000	5	616	0.9500	1	30	0.1000	5	616	0.9500	3	180	0.8000	3	180	0.8000	3	180	0.8000	1	215	0.0000	1	268	0.0000	1	335	0.0000	1	182	0.0000	3	180	0.8000	1	182	0.0000	1	182	0.0000	1	70	0.9500	false	true	false	Low	10586
steam_ship	9	18	200	3rd_rate_admiral	naval_12_pounder	naval_12_pounder		naval_carronade_64_pounder	naval_carronade_64_pounder			steam_frigate	test_admiral	test_naval_captain	test_naval_lieutenant	test_naval_bosun	26	26	62	60	40	matchlock	3.5000	0.1000	2.0000	2100	1.0000	95	75	9	18	1.5000	13.0000	0.1000	180	90	130	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9000	0.8400	0.7700	0.1700	0.1200	5.0000	7.2500	7.2500	7.2500	6.7500	6.2500	5.6000	8.0000	false	3	130	0.7000	3	200	0.7000	3	286	0.9500	3	200	0.7000	3	286	0.9500	1	20	0.1000	3	286	0.9500	3	160	0.8000	3	160	0.8000	3	160	0.8000	1	180	0.0000	1	225	0.0000	1	281	0.0000	1	0	0.0000	3	160	0.8000	1	153	0.0000	1	153	0.0000	1	40	0.9500	false	false	false	High	2976
steam_ship_american	10	18	200	3rd_rate_admiral_american	naval_12_pounder	naval_12_pounder		naval_carronade_64_pounder	naval_carronade_64_pounder			steam_frigate	test_admiral	test_naval_captain	test_naval_lieutenant	test_naval_bosun	26	26	62	60	50	matchlock	3.5000	0.1000	2.0000	2100	1.0000	95	75	9	18	1.5000	13.0000	0.1000	180	90	130	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9000	0.8400	0.7700	0.1700	0.1200	5.0000	7.2500	7.2500	7.2500	6.7500	6.2500	5.6000	8.0000	false	3	136	0.7000	3	210	0.7000	3	300	0.9500	3	210	0.7000	3	300	0.9500	1	21	0.1000	3	300	0.9500	3	160	0.8000	3	160	0.8000	3	160	0.8000	1	180	0.0000	1	225	0.0000	1	281	0.0000	1	0	0.0000	3	160	0.8000	1	153	0.0000	1	153	0.0000	1	42	0.9500	false	false	false	High	3134
steam_ship_british	10	18	200	3rd_rate_admiral_british	naval_12_pounder	naval_12_pounder		naval_carronade_64_pounder	naval_carronade_64_pounder			steam_frigate	test_admiral	test_naval_captain	test_naval_lieutenant	test_naval_bosun	26	26	62	60	55	matchlock	3.5000	0.1000	2.0000	2100	1.0000	95	75	11	18	1.5000	13.0000	0.1000	180	90	130	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9000	0.8400	0.7700	0.1700	0.1200	5.0000	7.2500	7.2500	7.2500	6.7500	6.2500	5.6000	8.0000	false	3	136	0.7000	3	210	0.7000	3	300	0.9500	3	210	0.7000	3	300	0.9500	1	21	0.1000	3	300	0.9500	3	160	0.8000	3	160	0.8000	3	160	0.8000	1	180	0.0000	1	225	0.0000	1	281	0.0000	1	0	0.0000	3	160	0.8000	1	153	0.0000	1	153	0.0000	1	42	0.9500	false	false	false	High	3134
