key	on_screen_name	category	class	multiplayer_cost	create_time	multiplayer_late_cost	create_cost	campaign_action_points	voice	icon_name	info_pic	unit_description_text	region_unit_resource	total_cap	multiplayer_category	mp_available_early	mp_available_middle	mp_available_late	prestige	armed_citizenry
razee	Razee	naval_frigate	naval_razee	1510	2	1510	250	83	naval_captain	razee	razee	razee	global	0	mp_naval_line_of_battle	false	false	true	0	false
razee_british	Razee	naval_frigate	naval_razee	1550	2	1550	250	83	naval_captain	razee	razee	razee	global	0	mp_naval_line_of_battle	false	false	true	0	false
regiment_horse_light	P/H Light Horse	cavalry	cavalry_light	640	1	630	250	28	infantry_generic	euro_regiment_of_horse	euro_regiment_of_horse	euro_light_cavalry	europe	0	mp_cavalry	false	false	false	0	false
revolutionary_guard	Revolutionary Guard	infantry	infantry_elite	860	2	820	320	24	infantry_generic	Euro_Republican_Guard	euro_republican_guard	revolutionary_guard	europe	6	mp_infantry	false	true	false	0	false
revolutionary_infantry	Volunteer Revolutionary Infantry	infantry	infantry_militia	530	1	540	210	24	infantry_generic	Euro_Republican_Conscript_Infantry	euro_republican_conscript_infantry	revolutionary_guard	europe	0	mp_infantry	false	true	false	0	false
riskers_of_souls	Riskers of Souls	infantry	infantry_berserker	450	1	470	180	24	naval_captain	riskers_of_souls_icon_infs	riskers_of_souls_info_infs	riskers_of_souls	global	0	mp_infantry	true	true	true	0	false
rocket_ship	Rocket Ship	naval_specialist	naval_rocket_ship	1020	1	1020	170	78	naval_captain	rocket_ship	rocket	rocket_ship	global	0	mp_naval_small_ship	false	false	true	10	false
rocket_ship_american	Rocket Ship	naval_specialist	naval_rocket_ship	1020	1	1020	170	78	naval_captain	rocket_ship	rocket	rocket_ship	global	0	mp_naval_small_ship	false	false	true	10	false
rocket_ship_british	Rocket Ship	naval_specialist	naval_rocket_ship	1080	1	1080	180	78	naval_captain	rocket_ship	rocket	rocket_ship	global	0	mp_naval_small_ship	false	false	true	10	false
rocket_ship_french	Rocket Ship	naval_specialist	naval_rocket_ship	1060	1	1060	170	78	naval_captain	rocket_ship	rocket	rocket_ship	global	0	mp_naval_small_ship	false	false	true	10	false
rocket_ship_spanish	Rocket Ship	naval_specialist	naval_rocket_ship	1020	1	1020	170	78	naval_captain	rocket_ship	rocket	rocket_ship	global	0	mp_naval_small_ship	false	false	true	10	false
rockets_camel	Rocket Band	artillery	artillery_fixed	790	1	760	300	28	artillery_rocket_camels	congreve_rocket_icon	East_Artillerymen_info_rock	rockets_camel	global	0	mp_artillery	false	false	true	0	false
rockets_fixed	Rocket Troop	artillery	artillery_fixed	790	1	760	300	23	artillery_rockets	congreve_rocket_icon	Euro_Elite_Artillery_info_artr	rockets_camel	global	0	mp_artillery	false	false	true	0	false
sikh_musketeers	Sikh Musketeers	infantry	infantry_line	640	1	630	250	24	infantry_generic	East_Sikh_Infantry_musketeers_icon_infm	east_sikh_infantry_musketeers_musket	sikh_musketeers	sikh	0	mp_infantry	false	false	false	0	false
sikh_warriors	Sikh Warriors	infantry	infantry_melee	730	1	720	280	24	infantry_warrior_east	East_Sikh_Warriors_icon_infs	east_sikh_warrior_sword	sikh_musketeers	sikh	0	mp_infantry	false	false	false	0	false
sloop	Sloop	naval_auxiliary	naval_sloop	360	1	360	60	83	naval_captain	sloop	sloop	sloop	global	0	mp_naval_line_of_battle	true	true	true	0	false
sloop_american	Sloop	naval_auxiliary	naval_sloop	340	1	340	50	83	naval_captain	sloop	sloop	sloop	global	0	mp_naval_line_of_battle	true	true	true	0	false
sloop_british	Sloop	naval_auxiliary	naval_sloop	370	1	370	60	83	naval_captain	sloop	sloop	sloop	global	0	mp_naval_line_of_battle	true	true	true	0	false
sloop_french	Sloop	naval_auxiliary	naval_sloop	410	1	410	60	83	naval_captain	sloop	sloop	sloop	global	0	mp_naval_line_of_battle	true	true	true	0	false
sloop_spanish	Sloop	naval_auxiliary	naval_sloop	350	1	350	50	83	naval_captain	sloop	sloop	sloop	global	0	mp_naval_line_of_battle	true	true	true	0	false
sp_ed_constitution	USS Constitution	naval_frigate	naval_razee	2010	0	2010	330	83	naval_captain	uss_constitution	uss_constitution	sp_ed_constitution	usa	1	mp_naval_line_of_battle	false	false	true	0	false
sp_ed_constitution_admiral	USS Constitution	naval_frigate	naval_razee	2010	0	2010	330	83	naval_admiral	uss_constitution	uss_constitution	sp_ed_constitution	usa	1	mp_naval_line_of_battle	false	false	false	0	false
sp_ed_dahomey_amazon	Dahomey Amazons	infantry	infantry_militia	630	1	620	240	24	infantry_generic	dahomey_amazons_icon_infm	dahomey_amazons_info_infm	sp_ed_dahomey_amazon	dahomey	0	mp_infantry	true	false	false	0	false
sp_ed_deaths_head_hussar	Deaths Head Hussars	cavalry	cavalry_standard	730	1	710	280	28	cavalry_death_head_hussar	deaths_head_hussar_icon_cavs	deaths_head_hussar_info_cavs	euro_hussars	prussia	1	mp_cavalry	false	false	true	0	false
sp_ed_ghoorkas	Ghoorkas	infantry	infantry_melee	660	1	650	260	24	infantry_generic	ghoorkas_icon_infs	ghoorkas_info_infs	euro_sepoys	kashmir	0	mp_infantry	true	false	false	0	false
sp_ed_guerillas	'Corso Terrestre' Guerillas	infantry	infantry_irregulars	410	1	440	170	26	infantry_generic	spanish_guerrila_icon_infm	spanish_guerrila_info_infm	guerillas	spain	0	mp_infantry	false	false	true	0	false
sp_ed_hms_victory	HMS Victory	naval_line_of_battle	naval_over_first_rate	2950	4	2950	490	78	naval_captain	hms_victory	hms_victory	sp_ed_hms_victory	england	1	mp_naval_line_of_battle	false	false	true	20	false
sp_ed_hms_victory_admiral	HMS Victory	naval_line_of_battle	naval_admiral	2950	4	2950	490	78	Naval_admiral	hms_victory	hms_victory	sp_ed_hms_victory	england	1	mp_naval_line_of_battle	false	false	false	20	false
sp_ed_organ_gun	Organ Gun	artillery	artillery_fixed	1020	3	950	380	20	artillery_heavy_cannon	ott_organ_icon	East_Artillerymen_info_orgn	sp_ed_organ_gun	global	0	mp_artillery	false	false	true	0	false
sp_ed_rogers_rangers	Rogers' Rangers	infantry	infantry_skirmishers	460	1	490	190	26	infantry_generic	rogers_rangers_icon_infm	rogers_rangers_info_infm	euro_rangers	usa	1	mp_infantry	false	false	true	0	false
sp_ed_wild_geese	Bulkeley's Regiment	infantry	infantry_line	770	1	740	290	24	infantry_generic	wild_geese_icon_infm	wild_geese_info_infm	euro_expat_infantry	france	1	mp_infantry	false	false	true	0	false
steam_ship	Steamship	naval_frigate	naval_steam_ship	1420	2	1420	230	83	naval_captain	steam_frigate	steamer	steam_ship	global	0	mp_naval_line_of_battle	false	false	true	20	false
steam_ship_american	Steamship	naval_frigate	naval_steam_ship	1390	2	1390	230	83	naval_captain	steam_frigate	steamer	steam_ship	global	0	mp_naval_line_of_battle	false	false	true	20	false
steam_ship_british	Steamship	naval_frigate	naval_steam_ship	1470	2	1470	240	83	naval_captain	steam_frigate	steamer	steam_ship	global	0	mp_naval_line_of_battle	false	false	true	20	false
steam_ship_french	Steamship	naval_frigate	naval_steam_ship	1570	2	1570	260	83	naval_captain	steam_frigate	steamer	steam_ship	global	0	mp_naval_line_of_battle	false	false	true	20	false
steam_ship_spanish	Steamship	naval_frigate	naval_steam_ship	1430	2	1430	230	83	naval_captain	steam_frigate	steamer	steam_ship	global	0	mp_naval_line_of_battle	false	false	true	20	false
steppe_cavalry	Steppe Cavalry	cavalry	cavalry_missile	580	1	580	230	28	cavalry_generic	steppe_cavalry	steppe_cavalry_bow	steppe_cavalry	steppes	0	mp_cavalry	false	false	false	0	false
steppe_cavalry_kalmuks	Kalmuks	cavalry	cavalry_missile	580	1	580	230	28	cavalry_kalmuks	steppe_cavalry	steppe_cavalry_bow	steppe_cavalry	steppes	0	mp_cavalry	false	false	false	0	false
steppe_cavalry_tatars_crimean	Tatars	cavalry	cavalry_missile	580	1	580	230	28	cavalry_tatar	steppe_cavalry	steppe_cavalry_bow	steppe_cavalry	tatars	0	mp_cavalry	false	false	false	0	false
steppe_cavalry_tatars_ottoman	Tatars	cavalry	cavalry_missile	580	1	580	230	28	cavalry_tatar	steppe_cavalry	steppe_cavalry_bow	steppe_cavalry	tatars	0	mp_cavalry	false	false	false	0	false
uss_chesapeake	Sixth Rate	naval_frigate	naval_sixth_rate	1040	2	1040	170	83	naval_captain	6th_rate	1d_24	6th_rate	global	0	mp_naval_line_of_battle	true	true	true	0	false
viborniye_streltsy	Viborniye Streltsy	cavalry	cavalry_standard	600	1	600	240	28	dragoons	streltsy_horse_icon_cavs	streltsy_horse_info_cavs	gorodskiye_streltsy	europe	0	mp_cavalry	true	false	false	0	false
voltigeur	Voltigeurs	infantry	infantry_light	430	1	460	180	25	infantry_generic	Euro_Elite_Light_Infantry	euro_elite_light_infantry	euro_light_infantry	global	0	mp_infantry	false	false	false	0	false
xebec	Xebec	naval_frigate	naval_xebec	900	2	900	150	83	naval_captain	xebec	xebec	barbary_xebec	med_coast	0	mp_naval_line_of_battle	false	false	false	0	false
z_andy_test	Voltigeurs	artillery	artillery_fixed	480	1	480	160	23	artillery_generic	cannon	placeholder	example	global	0	mp_artillery	false	false	false	0	false
