key	name_group	ship_name	exclusive_to_faction
2481	names_pirates	Cuckold	
2482	names_pirates	Burgundy Fox	
2483	names_pirates	Maudite	
2484	names_pirates	Lion d'Or	
2485	names_pirates	Fin Du Monde	
2486	names_pirates	Revanche	
2487	names_pirates	Aguila	
2488	names_pirates	Araña Negra	
2489	names_pirates	Hanged Man	
2490	names_pirates	Aguardiente	
2491	names_pirates	Diablo	
2492	names_pirates	Retribution	
2493	names_pirates	Estrella Oscura	
2494	names_pirates	Moza	
2495	names_pirates	Profiteur	
2496	names_pirates	Woekeraar	
2497	names_pirates	Toorn	
2498	names_pirates	Widow Maker	
2499	names_pirates	Dragon d'Argent	
2500	names_pirates	Marée Noire	
2501	names_pirates	Homme Noyé	
2502	names_pirates	Ame Perdue	
2503	names_pirates	Flibustier	
2504	names_pirates	Vrijbuiter	
2505	names_pirates	Freebooter	
2506	names_pirates	Misère	
2507	names_pirates	Stormachtig	
2508	names_pirates	Loro Verde	
2509	names_pirates	Rêve Argenté	
